pow,pos,poa,algorand,ouroboros,avalanche,fnp2,con_two,con_many,majority
0.02,0.02,0.0,0.0,0.0,0.0,0.58,0.98,0.98,0.66
0.0,0.6,0.06,0.0,0.02,0.0,0.52,0.96,0.98,0.52
0.06,0.06,0.0,0.0,0.0,0.0,0.46,1.0,1.0,0.4
0.0,0.02,0.0,0.0,0.0,0.0,0.54,0.98,1.0,0.46
0.04,0.0,0.0,0.0,0.0,0.0,0.36,0.94,1.0,0.48
0.12,0.04,0.0,0.0,0.0,0.0,0.46,0.88,1.0,0.52
0.02,0.06,0.0,0.0,0.0,0.0,0.54,0.98,1.0,0.34
0.14,0.1,0.0,0.0,0.0,0.0,0.46,0.96,1.0,0.56
0.02,0.08,0.0,0.0,0.0,0.0,0.52,0.98,1.0,0.52
0.08,0.0,0.0,0.0,0.0,0.0,0.5,0.92,0.98,0.52
0.0,0.14,0.0,0.0,0.0,0.0,0.48,0.9,1.0,0.62
0.02,0.0,0.0,0.0,0.0,0.0,0.38,0.92,1.0,0.54
0.06,0.22,0.0,0.0,0.0,0.0,0.6,0.94,1.0,0.74
0.12,0.56,0.06,0.0,0.0,0.0,0.4,0.92,1.0,0.54
0.0,0.02,0.0,0.0,0.0,0.0,0.46,0.94,1.0,0.42
0.1,0.0,0.0,0.0,0.0,0.0,0.58,0.96,1.0,0.52
0.7,0.06,0.0,0.0,0.0,0.0,0.58,0.98,0.98,0.52
0.14,0.0,0.0,0.0,0.0,0.0,0.56,0.9,1.0,0.44
0.38,0.02,0.0,0.0,0.0,0.0,0.52,0.96,0.98,0.46
0.26,0.06,0.0,0.0,0.0,0.0,0.52,0.96,0.98,0.52
0.82,0.12,0.0,0.0,0.0,0.0,0.34,0.94,1.0,0.42
0.28,0.04,0.0,0.0,0.0,0.0,0.44,0.94,0.98,0.5
0.04,0.06,0.0,0.0,0.0,0.0,0.5,0.94,0.96,0.52
0.14,0.06,0.0,0.0,0.0,0.0,0.54,0.94,1.0,0.5
